path	action	exit	wall_ms	parse_ms	check_ms	emit_ms	assemble_ms	instantiate_ms
test/fixtures/suspension/29-imported-block-on-drives-stored-suspensions-and-rejects-nested-drivers-suspension-forbidden-context.hd	check	1	873					
test/fixtures/suspension/29-imported-block-on-drives-stored-suspensions-and-rejects-nested-drivers.hd	run --entry main	0	1056	0.1	0.2	0.2	7.3	4.2
test/fixtures/suspension/30-imported-assert-equal-compares-supported-structural-values-failure.hd	run	1	1241	0.2	0.4	0.2	14.3	5.8
test/fixtures/suspension/30-imported-assert-equal-compares-supported-structural-values-missing-partial-eq.hd	check	1	679					
test/fixtures/suspension/30-imported-assert-equal-compares-supported-structural-values.hd	run --entry main	0	2123	0.5	0.8	0.4	9.0	0.4
test/fixtures/suspension/31-module-bindings-lower-to-wasm-globals-shared-with-declared-functions-non-reassignable-binding.hd	check	1	997					
test/fixtures/suspension/31-module-bindings-lower-to-wasm-globals-shared-with-declared-functions.hd	check	0	936	0.1	1.6	2.4	6.1	0.2
test/fixtures/suspension/32-host-provider-polls-record-and-replay.hd	test --profile ready-gate	0	1704	0.3	0.7	0.6	11.1	8.3
test/fixtures/suspension/33-host-provider-scalar-arguments-and-results.hd	test --profile ready-counter	0	1589	0.2	7.4	0.4	12.3	10.5
test/fixtures/suspension/34-stored-suspension-crosses-function-boundary.hd	test	0	1204	0.3	0.3	0.3	9.8	3.9
test/fixtures/suspension/35-host-provider-f64-values-use-durable-bit-encoding.hd	test --profile ready-float	0	1055	0.3	0.5	0.5	11.8	0.6
test/fixtures/suspension/36-host-provider-strings-use-utf8-boundary.hd	test --profile ready-text	0	1170	0.1	0.2	0.4	15.0	4.7
test/fixtures/suspension/37-named-suspending-function-values-construct-stored-frames.hd	test	0	1267	0.4	0.5	3.5	31.5	2.0
test/fixtures/suspension/38-suspending-closures-capture-values-in-gc-frames.hd	test	0	1134	0.2	0.7	0.5	14.1	0.3
test/fixtures/suspension/39-suspending-closure-values-forward-requirements.hd	test	0	2421	0.9	6.7	1.6	18.5	6.4
test/fixtures/suspension/40-lowered-suspension-constructor-does-not-upgrade.hd	check	1	1190					
test/fixtures/suspension/41-suspending-generic-methods-preserve-explicit-type-arguments.hd	test	0	2334	1.0	1.9	3.2	15.4	1.1
test/fixtures/suspension/42-suspending-associated-functions-preserve-generic-results.hd	test	0	3232	1.1	0.8	2.3	13.9	0.3
test/fixtures/suspension/43-blanket-implementations-materialize-suspending-dictionaries.hd	test	0	5095	3.7	2.3	8.1	32.3	3.5
test/fixtures/suspension/44-named-local-suspending-functions-capture-recurse-and-forward-requirements.hd	test	0	3465	0.7	0.5	3.3	22.4	5.4
